"Time","power 3devo-recycling-station","power olsk-large-laser-1","power prusa-mini-1","power prusa-mini-2","power prusa-mk4-1","power prusa-mk4-2","power prusa-mk4-3","power prusa-xl-1"
2024-11-09 10:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 10:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 11:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 12:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 13:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 14:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 15:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 16:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 17:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 18:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 19:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 20:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 21:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 22:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-09 23:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 00:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 08:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 08:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 08:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 09:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 10:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 11:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 12:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 13:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 14:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 15:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 16:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-10 17:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:06:00,,0 W,,,0 W,,,0 W
2024-11-11 08:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 08:56:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:01:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:06:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:11:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:16:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:21:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:26:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:31:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:36:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:41:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:46:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
2024-11-11 09:51:00,0 W,0 W,0 W,0 W,0 W,0 W,0 W,0 W
